ArticleID,Keywords
34810881, 
34810882, 
34810883, 
34810884, 
34810885, 
34810886, 
34810887, 
34810888, 
34810889, 
34810890, 
34811007, 
34811008, 
34811009, 
34811010, 
34811011, 
34811012, 
34811013, 
34811014, 
34811015, 
34811016, 
34811017, 
34811018, 
34811019, 
34811021, 
34811022, 
34811023, 
34811024, 
34811025, 
34811026, 
34811027, 
34811028, 
34811029, 
34811031, 
34811032, 
34811033, 
34811034, 
34811035, 
34811036, 
34811037, 
34811038, 
34811040, 
34811041, 
34811042, 
34811043, 
34811044, 
34811045, 
34811046, 
34811047, 
34811049, 
34811050, 
34811051, 
34811052, 
34811053, 
34811054, 
34811055, 
34811056, 
34811060, 
34811061, 
34811062, 
34811063, 
34811064, 
34811065, 
34811066, 
34811067, 
34811068, 
34811072, 
34811073, 
34811074, 
34811075, 
34811076, 
34811077, 
34811078, 
34811079, 
34811081, 
34811082, 
34811083, 
34811084, 
34811085, 
34811086, 
34811087, 
34811088, 
34811089, 
34811091, 
34811094, 
34811095, 
34811096, 
34811097, 
34811098, 
34811099, 
34811100, 
34811101, 
34811102, 
34810913, 
34810914, 
34810915, 
34810916, 
34810917, 
34810918, 
34810919, 
34810920, 
34810921, 
34810923, 
34810924, 
34810925, 
34810926, 
34810927, 
34810928, 
34810929, 
34810930, 
34810931, 
34810932, 
34810933, 
34810934, 
34810935, 
34810936, 
34810937, 
34810938, 
34810939, 
34810940, 
34810941, 
34810942, 
34810943, 
34810944, 
34810946, 
34810947, 
34810948, 
34810949, 
34810950, 
34810951, 
34810952, 
34810953, 
34810954, 
34810955, 
34810956, 
34810957, 
34810958, 
34810959, 
34810960, 
34810961, 
34810962, 
34810963, 
34810964, 
34810965, 
34810966, 
34810967, 
34810968, 
34810969, 
34810971, 
34810972, 
34810973, 
34810974, 
34810975, 
34810976, 
34810977, 
34810978, 
34810979, 
34810980, 
34810981, 
34810986, 
34810987, 
34810988, 
34810989, 
34810990, 
34810991, 
34810992, 
34810993, 
34811170, 
34811171, 
34811172, 
34811173, 
34811174, 
34811175, 
34811176, 
34811177, 
34811179, 
34811180, 
34811181, 
34811182, 
34811183, 
34811184, 
34811185, 
34811186, 
34811187, 
34811190, 
34811191, 
34811192, 
34811193, 
34811194, 
34156587, 
34156604, 
34156840, 
34156841, 
34156843, 
34156848, 
34156828, 
34156874, 
34156906, 
34156924, 
34156925, 
34156926, 
34156927, 
34156928, 
34156929, 
34156931, 
34156932, 
34156916, 
34156961, 
34156963, 
34161330, 
34161331, 
34161332, 
34161357, 
34161358, 
34161359, 
34161360, 
34161361, 
34161362, 
34161363, 
34161364, 
34161365, 
34161366, 
34161367, 
34161368, 
34161369, 
34161370, 
34161371, 
34161372, 
34161373, 
34161374, 
34161375, 
34161376, 
34161377, 
34161378, 
34161379, 
34161380, 
34161381, 
34161383, 
34161384, 
34161385, 
34161386, 
34161387, 
34161388, 
34161389, 
34161390, 
34161391, 
34161392, 
34161393, 
34161399, 
34161411, 
34161412, 
34161413, 
34161414, 
34161415, 
34161416, 
34161422, 
34161423, 
34161424, 
34161425, 
34161426, 
34161427, 
34161428, 
34161429, 
34161430, 
34161431, 
34161432, 
34161433, 
34161434, 
34161435, 
34161447, 
34161448, 
34161449, 
34161450, 
34161451, 
34161452, 
34161453, 
34161454, 
34161455, 
34161456, 
34161457, 
34161458, 
34161459, 
34161460, 
34161461, 
34161463, 
34161337, 
34161338, 
34161339, 
34161340, 
34161341, 
34161343, 
34161344, 
34161345, 
34161346, 
34161348, 
34161349, 
34161350, 
34161351, 
34161352, 
34161353, 
34161354, 
34161355, 
34161492, 
34161493, 
34161508, 
34161509, 
34161510, 
34161511, 
34161513, 
34161514, 
34161515, 
34161521, 
34161522, 
34161523, 
34161549, 
34161550, 
34161551, 
34161552, 
34161553, 
34161554, 
34161555, 
34161556, 
34161558, 
34161560, 
34161334, 
34161335, 
34161397, 
34161567, 
34161578, 
34161589, 
34161592, 
34161594, 
34161597, 
34161623, 
34161693, 
34161705, 
34161727, 
34161732, 
34170905, 
34170906, 
34170907, 
34170908, 
34170909, 
34170910, 
34170911, 
34170912, 
34170913, 
34170914, 
34170915, 
34170916, 
34170917, 
34170918, 
34170919, 
34170920, 
34170921, 
34170922, 
34170932, 
34170933, 
34170934, 
34170935, 
34170936, 
34170937, 
34170938, 
34170939, 
34170940, 
34170941, 
34170942, 
34170943, 
34170944, 
34170945, 
34170946, 
34170947, 
34170948, 
34170949, 
34170950, 
34170951, 
34170952, 
34170953, 
34170954, 
34170955, 
34170956, 
34170957, 
34170958, 
34170959, 
34170960, 
34170961, 
34170899, 
34170924, 
34170926, 
34170927, 
34170928, 
34170929, 
34170930, 
34170963, 
34170964, 
34170965, 
34170966, 
34170967, 
34170970, 
34170971, 
34170972, 
34170973, 
34170974, 
34170975, 
34170977, 
34170978, 
34170979, 
34170980, 
34171048, 
34171049, 
34171050, 
34171051, 
34171052, 
34171053, 
34171054, 
34171055, 
34171056, 
34171057, 
34171058, 
34171059, 
34171060, 
34171061, 
34171062, 
34171063, 
34171064, 
34171065, 
34171066, 
34171067, 
34171068, 
34171069, 
34171070, 
34171071, 
34171072, 
34171073, 
34171074, 
34171075, 
34171076, 
34171077, 
34171078, 
34171079, 
34171080, 
34171081, 
34171082, 
34171100, 
34171186, 
34171187, 
34171189, 
34177879, 
34177880, 
34177881, 
34177882, 
34177884, 
34177887, 
34177890, 
34177891, 
34177893, 
34177895, 
34177897, 
34177900, 
34177902, 
34177903, 
34177904, 
34177906, 
34177907, 
34177908, 
34177909, 
34177917, 
34177918, 
34177919, 
34177921, 
34177925, 
34177926, 
34177927, 
34177928, 
34177932, 
34177933, 
34177934, 
34177935, 
34177936, 
34177937, 
34177941, 
34177942, 
34177944, 
34177945, epigenetic  lactate  lactylation  macrophage  posttranslational modification.       
34177949, C3 glomerulopathy  atypical hemolytic uremic syndrome  complement  danicopan  factor B  factor D.       
34177950, alveolar bone loss  bone remodeling  inflammasome  inflammation  interleukin-1  osteolysis  periodontitis  pyroptosis.       
34177952, combination  diseases  exosomes  extracellular vesicles  melatonin  therapeutic potential.       
34171193, 
34171229, 
34171244, 
34171249, 
34183117, 
34183118, 
34183120, 
34183121, 
34183122, 
34183123, 
34183124, 
34183125, 
34183126, 
34183127, 
34183128, 
34183129, 
34183130, 
34183131, 
34183132, 
34183133, 
34183134, 
34183135, 
34183191, 
34183194, 
34183204, 
34183205, 
34183206, 
34183311, 
34183312, 
34183313, 
34183314, 
34183315, 
34183316, 
34183317, 
34183333, 
34183334, 
34183335, 
34183336, 
34183337, 
34183338, 
34183339, 
34183340, 
34183341, 
34183342, 
34183343, 
34183344, 
34183345, 
34183346, 
34183347, 
34183348, 
34183349, 
34183350, 
34183351, 
34183384, 
34183385, 
34183386, 
34183388, 
34183389, 
34183462, 
34183465, 
34183466, 
34183468, 
34183470, 
34183518, 
34190222, 
34190224, 
34190226, 
34190227, 
34190228, 
34190230, 
34190235, 
34190236, 
34190237, 
34190240, 
34190246, 
34190269, 
34190278, 
34190284, 
34190297, 
34190298, 
34190300, 
34190319, 
34190331, 
34190338, 
34190339, 
34190341, 
34190343, 
34190345, 
34190621, 
34206895, 
34206904, 
34206907, 
34206914, 
34206921, 
34206922, 
34206926, 
34206931, 
34206936, 
34206942, 
34206945, 
34206953, 
34206957, 
34206968, 
34206973, 
34206977, 
34206979, 
34206989, 
34206990, 
34206993, 
34207006, 
34207008, 
34207010, 
34207016, 
34207017, 
34207019, 
34207032, 
34207035, 
34207039, 
34207040, 
34207044, 
34207046, 
34207050, 
34207057, 
34207058, 
34207073, 
34207080, 
34207085, 
34207090, 
34207092, 
34207103, 
34207104, 
34207106, 
34207111, 
34207117, 
34207119, 
34207126, 
34207128, 
34207130, 
34207132, 
34207140, 
34207142, 
34207145, 
34207146, 
34207148, 
34207151, 
34207152, 
34207155, 
34207161, 
34207171, 
34207174, 
34207175, 
34207178, 
34207183, attention fusion  convolution neural network  multispectral pedestrian detection  one-stage.       
34207189, bioactive compounds  essential methods for liposome/vesicle preparation  membrane fluidity  membrane kinetics  model lipid bilayers.       
34207193, Unmanned aerial vehicles  bio-inspired sensing  biosonar  simulation  support vector machine  wavelet scattering.       
34207196, VOCs  XGBoost  algorithms  breath acetone  diabetes  e-nose  machine learning.       
34207198, Parkinson´s disease  motor fluctuations  motor symptoms  sensors  treatment.       
34207201, Internet of Things  PM particles  air measurements  air pollution  air quality  sensors.       
34207211, non-consensual dissemination  psychopathology  sext distribution  sexting  victimization.       
34207212, HIV pre-exposure prophylaxis (PrEP)  biodegradable polymer  long-acting drug delivery  poly(?-caprolactone) (PCL)  polymer blends  subcutaneous implant  tenofovir alafenamide.       
34207213, Y-RNAs  autism spectrum disorders  biomarkers  diagnosis  lncRNAs  miRNAs  ncRNAs  piRNAs  plasma  snoRNAs  tRNAs.       
34207219, 
34207220, 
34207228, 
34207233, 
34207245, 
34207264, 
34207274, 
34207275, 
34207279, 
34207281, 
34207282, 
34207286, 
34207289, 
34207292, 
34207295, 
34207303, 
34207305, 
34207306, 
34207309, 
34207317, 
34207318, 
34207319, 
34207323, 
34207330, 
34207331, 
34207332, 
34207336, 
34207337, 
34207338, 
34207340, 
34207342, 
34207344, 
34207346, 
34207352, 
34207355, 
34207359, 
34207360, 
34207362, 
34207374, 
34207376, 
34207378, 
34207382, 
34207386, 
34207389, 
34207393, 
34207395, 
34207397, 
34207407, 
34207409, 
34207417, 
34207420, 
34207424, 
34207426, 
34207427, 
34207433, 
34190531, 
34190540, 
34190543, 
34190551, 
34190561, 
34190575, 
34190608, 
34215870, 
34215878, 
34215884, 
34216035, 
34221360, 
34221361, 
34226485, 
34226488, 
34226490, 
34226491, 
34226495, 
34221357, 
34226119, 
34226120, Cognitive function  Diabetes  Insulin resistance  Memory  NAFLD  Obesity.       
34226431, 
34226432, 
34226433, 
34226434, 
34226435, 
34233118, 
34233216, Aerodynamics  Computer simulation  Inverse dynamics  Mathematical modelling  Wind compensation system  Winter sports.       
34233217, 
34233220, Functional magnetic resonance imaging  Multivariate pattern analysis  Natural scene categorization  Object perception  Real-world structure.       
34233246, 
34233298, 
34233301, 
34233304, 
34233314, 
34233318, 
34233328, 
34233333, 
34233334, 
34233336, 
34233352, 
34233354, 
34242783, 
34242784, 
34242785, 
34242786, 
34242797, 
34242792, 
34242793, 
34242833, 
34242836, 
34242844, 
34242887, 
34242910, 
34242911, 
34242912, 
34242936, 
34243002, 
34243003, 
34243004, 
34243005, 
34243006, 
34243009, 
34243010, 
34243024, 
34243087, 
34243091, 
34243092, 
34243093, 
34243094, 
34243095, 
34243118, 
34243119, 
34251616, 
34251617, 
34251618, 
34251619, 
34251620, 
34251621, 
34251622, Cross-regulation  Multiscale modeling  Protein regulation  Transcript regulation.       
34251623, Gene  Microarray  Network mining  Protein  Protein–protein interaction (PPI).       
34251624, ATAC-seq  DAP-seq  Machine learning  Single-cell RNAseq.       
34251625, 
34251626, Boolean logic  Dynamic modeling  Effectors  NLRs  PAMPs  Plant immunity.       
34251627, Gene regulation  Gene-regulatory network  Plant–pathogen interactions  RNA-Seq  Temporal transcriptome  Visualization.       
34251628, DLR  Fluorescence  JAZ3  Luciferase  Luminescence  MYCs  Promoter  Tobacco  Transcriptional regulation.       
34251629, Circadian clock  Molecular timetable  Soybean  Submergence  Transcriptome.       
34251630, 
34251631, 
34251632, 
34251633, 
34251634, 
34251635, 
34251636, 
34251637, 
34251638, 
34251639, 
34251640, 
34251642, 
34251643, 
34251644, 
34251645, 
34251646, 
34251658, 
34251659, 
34251660, 
34251661, 
34251662, 
34251663, 
34251664, 
34251665, 
34251666, 
34251667, 
34251668, 
34251669, 
34251670, 
34251671, 
34251672, 
34251673, 
34251697, 
34251709, 
34251801, 
34251802, 
34251806, 
34251807, 
34251814, 
34251828, 
34251835, 
34251838, 
34251884, 
34251885, 
34251887, 
34251927, 
34251953, 
34251973, 
34258615, 
34258616, 
34258634, 
34258667, 
34258684, 
34258692, 
34258696, 
34258735, 
34258736, 
34258737, 
34258738, 
34258739, 
34258740, 
34258741, 
34258742, Antiviral  Drug repurposing  Entry  Immune modulator  Replication.       
34258743, Coronavirus  MERS-CoV  RNA polymerase  Remdesivir  SARS-CoV  Viral replication.       
34258744, Antiviral peptides  DNA recombinant technology  Half-life of peptides  Oral bioavailability  Permeability  Solid-phase peptide synthesis.       
34258745, Activities  Covalent antiviral agents  In silico study  Mechanisms  Structures.       
34258746, Antivirals  Broad spectrum antiviral agents  Databases  Drug discovery  Drug repurposing.       
34258747, Antiviral therapeutics  Antivirals  Degraders  PROTACs  Proteasome  Ubiquitin  Ubiquitin ligases.       
34258890, Cardiorenal  Cardiovascular disease  Chronic kidney disease  Heart failure.       
34258891, Ischemic mitral regurgitation  Left ventricle remodeling  Mitral valve repair  Papillary muscle approximation.       
34258892, COVID-19  Cardiometabolic  Cardiovascular  Global health  Healthcare  Lifestyle  Public health  Underserved populations.       
34258893, Blood pressure  Metabolic data  Metabolic syndrome  Shisha  Tobacco.       
34258894, 
34258896, 
34258897, 
34258898, 
34258899, 
34258901, 
34258902, 
34258903, 
34258904, 
34258906, 
34258907, 
34258908, 
34258910, 
34258912, 
34258916, 
34258920, 
34258921, 
34258923, 
34264762, 
34264779, 
34264834, 
34264835, 
34264836, 
34264838, 
34264839, 
34264840, 
34264841, 
34264842, 
34264845, 
34264854, 
34264789, 
34264811, 
34264812, 
34264813, 
34264829, 
34264865, 
34264878, 
34264899, 
34264908, 
34264909, 
34264911, 
34264954, 
34264955, 
34264956, 
34264958, 
34264959, 
34264960, 
34264961, 
34264962, 
34264963, 
34264964, 
34264965, 
34264966, 
34264968, 
34264969, 
34264970, 
34264971, 
34264972, 
34264973, 
34264974, 
34264975, 
34264976, 
34264977, 
34264978, 
34264979, 
34264980, 
34264981, 
34264982, 
34264983, 
34264984, 
34264985, 
34264986, 
34264987, 
34264988, 
34264989, 
34264990, 
34264991, 
34264992, 
34264993, 
34264994, 
34264995, 
34264996, 
34264997, 
34264998, 
34264999, 
34265000, 
34265001, 
34265002, 
34265003, 
34265004, 
34265005, 
34265006, 
34265007, 
34265008, 
34265009, 
34265010, 
34265011, 
34265012, 
34265013, 
34265014, 
34265015, 
34265016, 
34264937, 
34264944, 
34264949, 
34265019, 
34265020, 
34265021, 
34265023, 
34264940, 
34274464, 
34274465, 
34274468, 
34274469, 
34274470, 
34274471, 
34274472, 
34274474, 
34274475, FOXP3  Pregnancy losses  Recurrent miscarriages  Single-nucleotide polymorphism  Treg.       
34274476, Ankylosing spondylitis  FOXO3a  Gene  Molecular epidemiology  Polymorphisms.       
34274477, Choroterpes (Euthralus) yixingensis  Imidacloprid  Mitochondrial gene transcript level  Mitochondrial genome  Phylogeny.       
34274478, Case fatality rate  East Mediterranean Region  SARS-CoV-2  Variants  Whole genome.       
34274479, Immediate-early genes  Mitogen- and stress-activated protein kinase  Protein kinase A  RNA sequencing  Transcriptome.       
34274481, Incomplete lineage sorting  Introgression  Phylogenomics  Species trees.       
34274482, Defensin  Genome identification  Goat  Intestine  Real-time PCR.       
34274484, 
34274485, 
34274520, 
34274531, 
34274559, 
34274605, 
34274623, 
34274624, 
34274625, 
34274662, 
34274663, 
34274664, 
34274666, 
34274669, 
34274672, 
34274675, 
34274676, 
34274679, 
34274686, 
34274687, 
34274688, 
34274615, 
34274616, 
34274725, 
34274726, 
34274716, 
34274802, 
34274803, 
34274804, 
34274808, 
34274829, 
34274830, 
34274817, 
34274826, 
34282563, 
34282564, 
34282603, 
34282604, 
34282605, 
34282606, 
34282607, 
34282608, 
34282617, 
34282618, 
34282619, 
34282620, cardiogenic shock  emergency/salvage operation preoperative mechanical ventilation.  mortality and risk factors  myocardial infarct  postinfarction ventricular septal defect  surgical repair.       
34282621, anterior shoulder instability  arthroscopic Latarjet  failed Bankart significant glenoid bone loss..       
34282622, 
34282623, adolescent  cancer  communication qualitative method.  parent  terminally ill.       
34282624, metallothionein  tumour marker solid tumour..       
34282625, COVID-19  SARS-CoV-2  thrombosis  antithrombotic therapy  low-molecular-weight heparin  D-dimer  enoxaparin..       
34282626, COVID-19  oxygen saturation.  prone position.       
34282627, degenerative spine disease  epidural hematoma  obesity spine surgery..       
34282628, COVID-19  Hydroxychloroquine  azithromycin ventricular arrhythmia.  index of Cardiac Electrophysiological Balance (iCEB).       
34282645, activity pacing  breast cancer  chemotherapy  cognitive behavioral therapy  fatigue  randomized controlled trial.       
34282719, 
34282722, 
34282724, 
34282727, 
34282736, 
34282832, 
34282838, 
34282841, 
34282852, 
34282853, 
34282854, 
34282875, 
34282911, 
34297834, 
34297835, 
34297837, 
34297830, 
34297997, 
34298000, 
34298024, 
34298036, 
34298038, 
34298040, 
34298071, 
34298180, 
34298182, 
34298183, 
34298184, 
34298185, 
34298186, 
34298187, 
34298188, 
34304240, 
34304229, 
34304230, 
34304258, 
34304260, 
34304339, 
34304401, 
34304544, 
34304545, 
34304546, 
34304547, 
34304548, 
34304549, 
34304550, 
34304551, 
34304552, 
34304553, 
34304394, 
34304397, 
34304588, 
34304591, 
34304592, 
34304595, 
34304676, 
34304679, 
34311281, 
34311348, 
34311349, 
34311352, 
34311354, 
34311359, 
34311362, 
34311364, 
34311365, 
34311367, 
34311368, 
34311369, 
34311370, 
34311373, 
34311375, 
34311376, 
34311380, 
34311381, 
34311388, 
34311460, Lifestyle intervention  Obesity  Overweight  Polycystic ovarian syndrome  Pregnancy.       
34311461, Extraneural metastases  Fine needle aspiration  Glioblastoma  Metastasis  Salivary gland.       
34311462, CpGs  DNA methylation  Epigenetics  Gene expression  RAP1GAP  Thyroid cancer.       
34311464, Bariatric surgery  Myelopathy  Nutritional deficiencies.       
34311467, 
34311659, Healthcare resource utilization  I  I00  I1  I10  generalized estimating equation  healthcare costs  migraine chronification  preventive treatment.       
34311667, Injection drug use  harm reduction  people who use drugs  rural health  syringe service program.       
34311671, Brivaracetam  I  I00  I11  eslicarbazepine acetate  focal seizures  healthcare resource utilization  medical charges.       
34311673, Affordable Care Act  Home and community-based services  Medicaid  policy adoption.       
34311695, 
34311696, 
34311697, 
34311698, 
34311699, 
34311700, 
34311701, 
34311702, 
34311703, 
34311704, 
34311705, 
34311706, 
34321216, 
34321231, 
34321291, 
34321292, 
34321293, 
34321294, 
34321295, 
34321296, 
34321297, 
34321298, 
34321299, 
34321300, 
34321301, 
34321302, 
34321303, 
34321305, 
34321306, 
34321307, 
34321308, 
34321309, 
34321310, 
34321260, 
34321261, 
34321262, 
34321263, 
34321265, 
34321266, 
34321267, 
34321270, 
34321271, 
34321272, 
34321317, 
34321321, 
34321452, 
34321459, 
34321462, 
34321466, 
34321468, 
34321471, 
34321472, 
34321474, 
34321476, 
34321477, 
34321478, 
34321479, 
34321480, 
34321481, 
34321483, 
34321484, 
34321486, 
34321490, 
34321491, 
34321492, 
34321493, 
34321494, 
34321495, 
34321496, 
34321504, 
34321509, 
34321512, 
34321513, 
34321515, 
34321516, 
34321519, 
34321520, 
34321522, 
34321523, 
34321524, 
34321525, 
34321527, 
34321529, 
34321530, 
34321531, 
34321532, 
34321534, 
34321536, 
34321538, 
34321539, 
34321544, 
34321545, 
34321546, 
34321548, 
34321549, 
34321555, 
34321556, 
34321557, 
34321558, 
34321559, 
34321560, 
34321561, 
34321562, 
34321563, 
34311624, 
34321363, 
34321367, 
34321378, 
34321379, 
34321383, 
34321386, 
34321360, 
34321406, 
34328126, 
34328127, 
34328128, 
34328129, 
34328130, 
34328131, 
34328132, 
34328133, 
34328134, 
34328135, 
34328136, 
34328137, 
34328138, 
34328139, 
34328140, 
34328141, ClinicalTrials.gov     .       
34328142, 
34328143, 
34328144, 
34328145, 
34328146, 
34328169, 
34328170, 
34328171, 
34328172, 
34328180, 
34328181, 
34328184, 
34328188, 
34328210, 
34328282, 
34328283, 
34328284, 
34328300, 
34328314, 
34328413, 
34328414, 
34328417, 
34328418, 
34328419, 
34328422, 
34328423, 
34328425, 
34328427, 
34328431, 
34328433, 
34328434, 
34328436, 
34328437, 
34328438, 
34328439, 
34328440, 
34328441, 
34328442, 
34328443, 
34328444, 
34334387, 
34334389, 
34334390, 
34334395, 
34334400, 
34334412, 
34334431, 
34334432, 
34334433, 
34334440, 
34334441, 
34334442, 
34334454, 
34334467, 
34334468, 
34334469, 
34334482, 
34334483, 
34334484, 
34334485, 
34334486, 
34334487, 
34334509, 
34334511, 
34334512, brain protein  cognitive function  cordycepin  diabetes mellitus  free radical.       
34334513, Parelaphostrongylus tenuis  Tragelaphus spekii  meningeal worm  sitatunga.       
34334514, alkaloid  benzyne  cascade reaction  heterocycle  total synthesis.       
34334516, cosmetic formulation  enhanced skin permeation  humidifier  hydrophilic drug  skin hydration  topical drug formulation.       
34334517, ONIOM (our own n-layered integrated molecular orbital and molecular mechanics) calculation  peptide bond formation  proton shuttle  ribosome  stepwise mechanism.       
34334519, bioactivity  daldinin  endothelial cell  natural product derivative  total synthesis.       
34334520, 5-fluorouracil  HPLC  dihydropyrimidine dehydrogenase  fluorescence  uracil.       
34334521, N-isopropylacrylamide  melittin  polymer nanoparticle  protein–protein interaction  purification.       
34334522, dibenzopyranone  lactone  palladium  regioselectivity.       
34334523, 
34334525, 
34334526, 
34328465, 
34328466, 
34328467, 
34328468, 
34328469, 
34328470, 
34328471, 
34328472, 
34328473, 
34328474, 
34328475, 
34328476, 
34328477, 
34328478, 
34328479, 
34328480, 
34328481, 
34328482, 
34328483, 
34328484, 
34328498, 
34328342, 
34334582, 
34334583, 
34334584, 
34334588, 
34334589, 
34334590, 
34334591, 
34334592, 
34334593, 
34334594, 
34334630, 
34334631, 
34328508, 
34328511, 
34334349, 
34334658, 
34334659, 
34334660, 
34334733, 
34334734, 
34334700, 
34339587, 
34339604, 
34339635, 
34339666, 
34339674, 
34339715, 
34339716, 
34339717, 
34339718, 
34339719, 
34339724, 
34339725, RNA Velocity  RNA metabolism  aging  homeostasis  single-cell.       
34339772, COVID-19  Coronavirus comparative genomics  Epitope prediction  SARS-CoV-2 genomics  Spike protein.       
34339775, Bioprocess  Electro-fermentation  Materials  Probes  Process analytical technology.       
34339767, Cardiac disease  DNA methylation  Epigenetic analysis  Exercise  Heart failure  miRNA.       
34339812, Artificial intelligence  Database  Drug-excipient compatibility  Expert system  Formulation design  Prediction.       
34339813, Flory-Huggins  HME  Miscibility  PZQ  Phase Diagram  Polymers.       
34339814, Cancer therapy  Etoposide  Micelles  Targeted delivery  Vitamin D3 receptors.       
34339869, Cancer therapy  Epirubicin  Liposomes  Neutrophil/monocyte-based drug delivery system  Sialic acid.       
34339870, Cell therapy  Chondrospheres  Degenerative disc disease  Intervertebral disc  Tissue engineering.       
34339897, Acute myocardial ischemia  Cardiac stress test  Experimental model  ST-segment changes.       
34339903, 
34347442, 
34347443, 
34347447, 
34347450, 
34347454, 
34347456, 
34347462, 
34347473, 
34347479, 
34347483, 
34347499, 
34347501, 
34347528, 
34347633, 
34347636, 
34347700, 
34347704, 
34347705, 
34347706, 
34347707, 
34347714, 
34347715, 
34347717, 
34347763, 
34347769, 
34347770, 
34347772, 
34347791, 
34347792, 
34347793, 
34347794, 
34347795, 
34347796, 
34347797, 
34347798, 
34347799, 
34347800, 
34347801, 
34347802, 
34347803, 
34347804, 
34347805, 
34347806, 
34347807, 
34347808, 
34347809, 
34347810, 
34347811, 
34347812, 
34347813, 
34347814, 
34347815, 
34347816, 
34347817, 
34347818, 
34347819, 
34347820, 
34347821, 
34347822, 
34347823, 
34347824, 
34347825, 
34347827, 
34347828, 
34347829, 
34347830, 
34347833, 
34347834, 
34347774, 
34347775, 
34347776, 
34347777, 
34347778, 
34347779, 
34347780, 
34347781, 
34347782, 
34347836, 
34347837, 
34347838, 
34347840, 
34347841, 
34347842, 
34347843, 
34347844, 
34347845, 
34347846, 
34347847, 
34347848, 
34347849, 
34347850, 
34347785, 
34347855, 
34347787, 
34355552, 
34355568, 
34355590, 
34355598, 
34355607, 
34355609, 
34355631, 
34355649, 
34355684, 
34355686, 
34355714, 
34355724, 
34355730, 
34363072, 
34368346, 
34368347, 
34368348, 
34368349, 
34368351, 
34368352, 
34368355, 
34368357, 
34368358, 
34368360, 
34368362, 
34368437, 
34363128, Agonist radiotracer  Antagonist radiotracer  EKAP  FEKAP  GR103545  Kappa opioid receptor  LY2459989  LY2795050  Neuroimaging  PET.       
34374970, 
34374973, 
34374974, 
34374977, 
34374978, 
34374980, 
34374981, 
34374982, 
34374983, 
34374984, 
34374985, 
34375046, 
34375047, 
34375076, 
34375077, 
34375080, 
34375096, 
34375099, 
34375114, 
34375117, 
34375133, 
34375198, 
34375271, 
34375272, 
34375273, 
34375298, 
34375299, 
34375308, 
34375313, 
34375163, 
34375327, 
34379914, 
34379916, 
34379975, 
34379976, 
34380017, 
34380018, 
34380070, 
34380095, 
34380116, 
34380130, 
34380134, 
34380136, 
34380137, 
34380145, 
34380207, 
34380209, 
34380212, 
34380214, 
34380215, 
34380219, 
34380220, 
34380224, 
34380225, 
34380227, 
34380228, 
34380231, 
34380232, 
34380234, 
34380236, 
34380175, 
34380183, 
34390424, 
34390550, 
34390551, 
34390554, 
34390555, 
34390557, 
34390558, 
34390569, 
34390625, 
34390626, 
34390627, 
34390628, 
34390629, 
34390630, 
34390631, 
34390632, 
34390633, 
34390634, 
34390646, 
34390647, 
34390649, 
34390651, 
34390685, 
34390686, 
34390688, 
34390731, 
34390735, 
34399054, 
34399086, 2019 novel coronavirus disease  COVID-19  SARS-CoV-2  adolescents  antigen testing  asymptomatic  colleges  coronavirus disease  coronaviruses  institutions of higher education  respiratory infections  severe acute respiratory syndrome coronavirus 2  universities  viruses  young adults  zoonoses.       
34399132, Parent report  Validity of screening  Vocabulary screening.       
34399133, Fatigue  Scoping review  Sleepiness  Speech-language disorders  Stroke.       
34399138, Criminal justice system  Fetal alcohol spectrum disorder  Intellectual Disability  Law  Psychiatry  Sentencing  Sexual offences.       
34399141, Experimental designs  Gradient elution  Interpretive prediction of retention  Isocratic elution  Uncertainties in predictions.       
34399142, Chiral separation  Ecotoxicity  Electrokinetic chromatography  Non-target aquatic organisms  Sulfoxaflor.       
34399143, Complex Samples  Liquid Chromatography  Mass Spectrometry  Methionine Oxidation  Peak Broadening  Stationary Phases.       
34399144, Aggregates  Cation exchange chromatography  Fiber-based adsorbents  Monoclonal antibodies  Purification  Stationary phase.       
34399174, Colorimetric sensor array  Multivariate analysis  Rice  SPME-GC–MS  Smartphone.       
34399175, 
34399176, 
34399177, 
34399178, 
34399179, 
34399180, 
34399181, 
34399183, 
34399184, 
34399192, 
34399217, 
34399242, 
34399246, 
34399248, 
34399249, 
34399272, 
34399273, 
34399274, 
34399324, 
34399326, 
34399327, 
34399328, 
34399329, 
34399330, 
34399332, 
34399334, 
34399337, 
34399341, 
34399342, 
34399343, 
34399346, 
34399348, 
34399350, 
34399351, 
34399352, 
34399305, 
34399373, 
34399409, 
34407339, 
34407342, 
34407343, 
34407364, 
34407377, 
34407380, 
34407387, 
34407389, 
34407427, 
34407428, 
34407429, 
34407459, 
34407470, 
34407471, 
34407490, 
34407496, 
34407529, 
34407533, 
34407534, 
34407538, 
34407539, 
34407673, 
34407658, 
34407661, 
34414416, 
34414441, 
34414487, 
34414526, 
34414634, 
34419867, 
34419868, 
34419869, 
34419870, 
34419871, 
34419872, 
34419903, 
34419907, Anaerobic digestion-solar drying-land utilization  Heavy metals  Nutrients  Particle size distribution  Persistent organic pollutants  Sewage sludge.       
34419908, Aquaculture  Ecological modelling  Estuaries  Fish  Mussels  Water quality.       
34419912, Bacterioplankton community  Ecological restoration  Sediment  Submerged macrophyte  Water quality.       
34419914, Coastal hazards  Pearl River Delta  Storm surge  Tropical cyclone.       
